ID,GSM429956,GSM429961,GSM429980,GSM429981,
267104_at,1137.7,1135.1,1582.8,1790.3,
267105_at,0.9,0.5,3.7,1.4,
267106_s_at,261.8,337.2,220.3,198.8,
267107_at,0.6,3.8,1,0.6,
267108_at,0.1,3.1,1.2,1.2,
267109_at,0.1,0.4,0.2,0.1,
267110_at,13.6,12.1,11.1,12.9,
267111_s_at,5.1,7.1,8.5,10.1,
267112_at,278.5,294.4,394.5,331.9,
267113_at,35.9,36,24.3,31.9,
267114_at,127.7,110.5,149.6,154.8,
267115_s_at,164,197,58.8,47.8,
267116_at,53.6,53.1,26.3,31.4,
267117_at,2.5,3,1,0.3,
267118_at,34,27,24.1,19.9,
267119_at,6.9,7.5,0.8,6.3,
267085_at,8.2,9.1,4.5,8.9,
267086_at,5.7,10.4,9,6.5,
267087_at,3.4,2,2,0.9,
267056_at,0.4,2.3,0.7,1.5,
267057_at,121.2,127,87.9,78.9,
267058_at,4.9,9.3,7.2,12.1,
267059_at,271.3,336.2,306.3,292.8,
267060_at,261.2,241.8,197.9,174.1,
267061_at,388.6,389.5,218.6,235.8,
267062_at,150.5,144.5,135.5,125.9,
267063_at,91.1,118,55.6,63.6,
267064_at,416.5,359.4,353,418.5,
267065_at,21.9,22.6,25.5,21.9,
267066_at,81.6,83.5,84.9,79.3,
267067_at,23.8,27.5,25.5,32.3,
267068_at,24.7,25.9,24.4,20.2,
267069_at,46.1,40.9,102,107.3,
267070_at,28.3,37.6,35.3,25.1,
267071_at,66.1,66.1,60,64.4,
267072_at,26.4,26,23.8,24.6,
267073_at,109.9,119.9,144.9,172.2,
267074_s_at,0.5,2.2,0.4,1.5,
267075_at,15.2,19.7,12.2,8.3,
267076_at,454,372.7,446.6,482.2,
267077_at,70.2,81.1,38.1,59.9,
267078_at,31,28.5,17,22.9,
267079_at,25.9,23.9,17.6,21.7,
267080_at,23.3,31.9,17.5,16.8,
267081_at,9.4,7.2,14,15.2,
267082_at,93.3,102.4,77.6,85.1,
267083_at,1684.4,1528.8,2378.5,2709.7,
267084_at,107.8,111.4,197.1,190.7,
267050_at,22.9,27,35.2,24.7,
267051_at,10.1,6,3.3,5,
267052_at,77.5,67,70.4,79.5,
267053_s_at,365,357.7,352.5,368.9,
267054_at,32.4,29.7,23.9,19,
267055_at,177.1,163.9,192,172.1,
267025_at,1.7,3.8,2.4,1.8,
267026_at,2.4,1.9,9.4,5.3,
267027_at,90.6,83.9,79,68.5,
267028_at,206.8,208.8,402,333.9,
267029_at,28.7,26.4,17.3,17.8,
267030_at,128.3,129.3,120.8,120.4,
267031_at,30.6,29.4,26.4,23.1,
267032_at,1,0.7,5.6,8.6,
267033_at,157.4,166.9,122,159.4,
267034_at,1392.1,1385.2,1164.5,1147.5,
267035_at,64.8,60.2,69.6,87.7,
267036_at,16.7,13.6,16.2,17.3,
267037_at,30.4,35.8,8.3,10,
267038_at,36.3,37.6,14.7,12.7,
267039_at,8.7,3.4,3.8,4.1,
267040_at,266.2,260.7,256.1,245.4,
267041_at,5.8,0.3,3.3,3.9,
267042_at,0.9,0.7,1.4,0.6,
267043_at,6.2,3.6,6.3,6.8,
267044_at,118.4,102.4,102.9,110.2,
267045_at,0.8,0.4,0.6,8,
267046_at,0.7,1.4,0.8,3.5,
267047_at,1.2,1,2.7,1,
267048_at,17.3,14.4,15.2,16.4,
267049_at,14.5,10.7,1.1,0.6,
267022_at,2.4,2.5,3.5,4,
267023_at,566.6,571.9,864.4,805.1,
267024_s_at,10.1,11.4,7,16,
266994_at,2.4,1.8,0.7,0.9,
266995_at,30.8,27.4,224.8,200.6,
266996_at,184.2,174.1,171,165.3,
266997_at,46.4,36.1,39,32.6,
266998_at,10.8,11.9,14.5,15.1,
266999_at,17.8,18.3,15.2,15,
267000_at,206.1,215.3,195.4,213.7,
267001_at,295,284.1,161.3,159.8,
267002_s_at,5274.2,5019.8,4281.6,4633.4,
267003_at,19.4,20.7,33.1,32.9,
267004_at,114.1,111.4,113.1,119.6,
267005_at,371.5,404.2,356.3,390.3,
267006_at,56.5,51,38.4,36.9,
267007_at,2430.2,2361.9,2743,2969,
267008_at,83.3,96.1,119.3,95.4,
267009_at,63.9,58.8,57.5,33.9,
267010_at,19.2,17.9,22.3,16.2,
267011_at,9.1,8.7,10.7,10.1,
267012_at,43.9,40.4,31.4,42.7,
267013_at,44.7,33.9,17.3,24.9,
267014_at,65,63.9,92.6,76,
267015_at,90,89.2,97.8,119,
267016_at,2.2,5.4,3.8,11.9,
267017_at,30.5,29.3,35,27.8,
267018_at,88.7,96,101.4,88.9,
267019_at,86.2,81.9,64.8,77.3,
267020_at,6,5.7,4.1,7.7,
267021_at,12.4,11.4,10.4,15.7,
266987_at,33,27.1,18.3,12.2,
266988_at,571.2,583.5,454.3,419.8,
266989_at,5.5,6.6,17,27.2,
266990_at,100.9,104.6,103.3,100.7,
266991_at,169.9,164.1,137.5,176.6,
266992_at,80.9,89.8,192.7,192,
266993_at,110.3,117.1,435.5,531.3,
266962_at,13.3,18.9,11.4,10.7,
266963_at,306.3,279.6,184.2,196.2,
266964_at,78.6,77.7,87.9,76,
266965_at,17.6,19.2,15,8.4,
266966_at,1.3,2.6,1.6,3.1,
266967_at,104.1,110.7,40.6,38.4,
266968_at,57.2,64.2,49.8,45.7,
266969_at,3.8,4.3,8.4,7.5,
266970_at,16.9,25.7,9.8,11.3,
266971_at,29.5,37.6,40.2,42.7,
266972_at,1.2,1.8,5.2,3,
266973_at,8.4,8,7.7,8.4,
266974_at,9.4,6.3,15.5,9.8,
266975_at,26.3,30.3,51,50.5,
266976_at,9.4,11.5,7.5,9.6,
266977_at,62,60.7,54.4,57.2,
266978_at,28.6,22.2,8.8,9.6,
266979_at,284.5,287.7,203.7,211.4,
266980_at,491.4,494.4,665.8,586.7,
266981_at,1637.2,1692.1,1843.1,2165.5,
266982_at,49.7,57.8,64.6,47.9,
266983_at,21.1,31.2,176.7,142.9,
266984_at,461.4,445.4,185.9,200.6,
266985_at,63.5,70.6,72.9,52.1,
266986_at,63.2,63.2,57.8,66.1,
266959_at,54.9,48.6,54.7,48.6,
266960_at,2.3,1,1.1,1,
266961_at,4.4,4.9,3.8,5,
266931_at,0.6,1,1.4,1.5,
266932_s_at,23.7,32.8,30.3,26.1,
266933_at,3.6,5.2,0.6,7.6,
266934_at,63.7,79.3,82.5,93.8,
266935_at,49.7,53,56,40.3,
266936_at,0.6,2.5,4.6,0.7,
266937_at,0.2,0.4,0.3,4.5,
266938_at,55.5,56.8,83.6,76.8,
266939_at,1747.1,1779.2,1797.4,2095.2,
266940_at,0.8,5.8,4.6,1.4,
266941_at,155,138.6,15.1,16.7,
266942_at,90.7,94.3,84.9,81.6,
266943_at,6.4,9,9.7,7.4,
266944_at,19.3,14.9,13.3,20.6,
266945_at,0.5,0.3,1.4,0.4,
266946_at,34.6,34.7,17.5,25.9,
266947_at,0.4,0.2,0.6,0.3,
266948_at,38.1,38,37.1,42.8,
266949_s_at,133,110.3,102,93.6,
266950_at,151.1,131.2,137.4,148.6,
266951_at,56.2,64.3,39.6,39.1,
266952_at,0.4,4.6,7.2,4.7,
266953_at,10.1,7.1,10.1,10.8,
266954_at,5.8,8.1,7.3,6.1,
266955_at,184.8,197,178.3,214.9,
266956_at,71.9,85.4,43.4,36.1,
266957_at,196.4,205.9,214.3,246.7,
266958_at,154.4,161.6,207.9,161.5,
266899_at,312.2,275.1,67.4,74.6,
266900_at,0.3,1.4,0.3,0.7,
266901_at,2,0.5,7.5,11.9,
266902_at,1.1,1.9,9,1.6,
266903_at,60.3,61.3,72,64.7,
266904_at,483.4,464.7,503,545.4,
266905_at,268.5,255,196.2,196.6,
266906_at,339.1,335.7,267.1,259.2,
266907_at,5.3,6.1,11,12,
266908_at,46.6,50.3,35.1,25,
266909_at,20.2,16.8,30.8,23.1,
266910_at,23.5,22.2,20.1,16,
266911_at,61.4,55,54,42.8,
266912_at,18,17.4,14.2,14.5,
266913_at,11.5,6.1,1.6,0.7,
266914_at,17.7,16,14.2,16,
266915_at,24.6,31.7,16.4,21.2,
266916_at,87.3,88.6,76.5,71.5,
266917_at,12.1,15.5,11.9,12.4,
266918_at,2.7,2.2,3.4,2.4,
266919_at,0.6,3.9,4.9,5,
266920_at,14.4,12.5,12.5,6.9,
266921_at,51.4,56.3,34.2,41.4,
266922_s_at,136.8,114.6,113,63.3,
266923_at,182.5,162.2,231.1,246.9,
266924_at,109.9,124.3,130.1,129,
266925_at,290.5,312.2,246.5,272,
266926_at,52.9,43.8,35.9,42,
266927_at,1802.6,1691,1214.1,1209.2,
266928_at,630.6,632.7,716.4,826.1,
266929_at,46,36.7,18.1,28.1,
266930_at,1.5,0.7,0.7,1.6,
266896_at,200.1,212,169.7,179.4,
266897_at,704.7,667.3,444.7,413.5,
266898_at,245.3,252.7,246.6,265.7,
266867_at,87.9,87.3,115.2,103.8,
266868_at,10.7,11.3,9.4,7.6,
266869_at,66.7,56.7,49.2,56,
266870_at,16.5,15.1,20.9,6.1,
266871_at,61.5,59.4,64.1,54.6,
266872_at,21.8,27.2,38.7,21.4,
266873_at,14.8,12.5,12.4,17.7,
266874_at,173.5,174.9,174.6,155.9,
266875_at,3.9,0.8,1.2,1.2,
266876_at,58.1,75.9,72.2,79.8,
266877_at,8.7,6.1,8.7,2,
266878_at,10.2,11,12.3,17.1,
266879_at,0.6,0.6,1.4,1.4,
266880_at,208.8,198.2,147.2,132.3,
266881_at,110.7,129.8,95.7,75.9,
266882_at,821.8,801.1,433.9,480.2,
266883_at,0.6,4.1,1,4.4,
266884_at,577.6,635,1286.2,1280.4,
266885_at,361.5,381.7,450.7,342.8,
266886_at,1,2.3,4.3,6.3,
266887_at,1053.2,1021.4,1020.5,1149.7,
266888_s_at,93,89.1,105.1,80.1,
266889_at,300.1,322.3,330.6,345.3,
266890_at,545.3,537.4,614,593.9,
266891_at,29.2,22,15.1,18,
266892_at,1530.2,1407.1,1023.7,1022.9,
266893_at,72.1,82.1,71.8,66.2,
266894_at,5.5,4.5,3.3,10.9,
266895_at,32.9,43.1,34.4,35.4,
266836_at,19.7,21.9,16.3,17.6,
266837_x_at,9.3,10.5,4,5.7,
266838_at,134.5,81.5,45,36.8,
266839_at,88.4,76.8,101,77,
266840_at,0.2,0.2,0.2,0.4,
266841_at,43.2,40.3,39.1,31.5,
266842_at,186.9,189.8,200.5,225.1,
266843_at,5.5,4.7,7.8,9,
266844_at,0.9,0.5,0.9,0.9,
266845_at,39.3,37,42.8,34,
266846_at,251.4,252.1,258,280.7,
266847_at,172.3,165.7,179.4,210.3,
266848_at,135.2,120.4,101.1,71.4,
266849_at,6.3,4.8,10.3,10.3,
266850_at,4.2,2,3.5,7.4,
266851_at,5.3,5.6,2.8,1.6,
266852_at,36,25.5,29.3,22.9,
266853_at,5.4,7.9,4.3,5.9,
266854_at,10.4,7.4,3.3,9.2,
266855_at,73,73.6,93.5,77,
266856_at,263.6,282.9,196.9,176.4,
266857_at,630.3,622.3,584.9,576.3,
266858_at,84.6,78.9,65.2,66.1,
266859_at,0.3,0.4,0.6,0.5,
266860_at,25.3,27.3,37.2,29.5,
266861_at,88.4,102.9,92.4,77.2,
266862_at,1.6,3,6,2.2,
266863_at,148.7,146.7,167.2,174,
266864_at,123,125.9,119.7,122.1,
266865_at,728.2,746.2,593.3,502.2,
266866_at,2.7,2.7,4.8,0.3,
266832_at,26.9,22.4,37,32.4,
266833_at,1.6,0.1,1.5,1.1,
266834_s_at,44.1,41.3,77.5,65.7,
266835_at,52.8,45.2,109.5,95.6,
266804_at,392.4,393.3,314.6,301.8,
266805_at,278.2,308.7,147,150.2,
266806_at,201.6,205.8,183.4,226.9,
266807_at,13.5,9.1,12.5,13.7,
266808_at,115.6,105.2,51.7,60.6,
266809_at,60.6,61.1,53,43.7,
266810_at,0.5,5.5,1.1,6.6,
266811_at,12,6.9,11.1,2,
266812_at,35.8,40.3,26.5,18,
266813_at,292.1,301.7,221,285.6,
266814_at,5.6,7.1,2.1,1,
266815_at,77.8,77.3,69,56,
266816_at,175.2,174,210.1,204.8,
266817_at,18.2,15.9,16.1,14.3,
266818_at,72,65.5,55.7,60.3,
266819_at,307.3,279.2,297.1,348.3,
266820_at,71.7,69.8,25.7,37.6,
266821_at,7.6,5.1,44.7,35.2,
266822_at,400.2,387.3,532.4,544.9,
266823_at,11.3,5.2,6,1.3,
266824_at,17.3,17.8,14.8,16.1,
266825_at,21.5,14.1,21.6,26.2,
266826_at,43.6,44.2,44.8,43.2,
266827_at,7,3.5,0.5,1.6,
266828_at,11,5.7,12,14.4,
266829_at,1.5,0.2,4.7,0.4,
266830_at,10.1,10.2,4.2,0.7,
266831_at,26.6,25.4,20.1,17.2,
266797_at,40.4,44.6,37.9,34,
266798_at,17,13.8,20.4,22.3,
266799_at,20.3,19.5,220.7,252.3,
266800_at,12.7,10,225.3,259.1,
266801_at,127.4,135.2,118.2,125.9,
266802_at,51.7,56.8,49.4,43,
266803_at,124.5,135.3,78.9,72.2,
266773_at,1.6,0.7,2.5,3.1,
266774_at,49.5,42.9,29.1,24.9,
266775_at,16,12.3,16.8,14.2,
266776_at,28.7,33.1,30.8,27.1,
266777_at,326,333,357,328.3,
266778_at,8.1,9,6.9,3.3,
266779_at,0.7,4.7,0.2,0.2,
266780_at,6.9,3.5,4.4,12,
266781_at,19.7,25,26.3,24.7,
266782_at,8.8,15.2,49.3,49.4,
266783_at,3,1.6,1.1,0.4,
266784_at,4.9,4.7,7.3,2.7,
266785_at,5.4,5.1,0.5,8.2,
266786_at,3.5,6.1,3.8,11.7,
266787_at,5.1,5.6,5.3,0.5,
266788_at,0.6,0.8,0.5,1.4,
266789_at,266.4,264.1,279.2,262.3,
266790_at,166.6,188.1,112.6,135.5,
266791_at,120.9,121.6,93.2,106.6,
266792_at,68.6,69,102.6,105.1,
266793_at,8.2,9.5,4.8,6.9,
266794_at,11.4,10.3,10.5,12,
266795_at,54.7,61,61.4,43.9,
266796_at,62.3,66.6,52.8,60.3,
266769_s_at,0.8,0.4,0.1,3.8,
266770_at,67.8,59.8,37.4,40.1,
266771_s_at,15.5,9.2,14,12.7,
266772_s_at,54.2,66,25.2,18.7,
266741_s_at,0.8,2.5,3.6,0.9,
266742_at,37,48.8,34.7,47.4,
266743_at,71.2,78.8,102.2,82.5,
266744_at,71.2,80.3,94.2,103.7,
266745_at,85.7,89,74,76,
266746_s_at,658.6,625.1,2067,1923.5,
266747_at,56.3,53.4,93.2,80.7,
266748_at,78.1,82.9,89,85.3,
266749_at,109.3,84.8,146.4,118,
266750_s_at,0.7,0.4,0.6,0.4,
266751_at,19.6,20.5,24.6,20.7,
266752_at,667.5,642.1,297.9,309.7,
266753_at,5.5,0.8,1.7,2.9,
266754_at,5.9,5.1,1.4,5.7,
266755_at,2.2,2.4,3.9,5.7,
266756_at,8.8,11.6,3.3,4.8,
266757_at,10.4,14.5,8.7,7.8,
266758_at,76.1,74.3,81.6,78,
266759_at,5.9,5.7,6.4,5.7,
266760_at,17.9,20.8,8.1,22.3,
266761_at,8.9,9.4,23.2,23.2,
266762_at,0.4,0.2,0.8,2.4,
266763_at,323.4,356.8,287.7,338.7,
266764_at,1.4,0.4,0.4,1.1,
266765_at,11.3,7.8,0.2,0.3,
266766_at,256.4,248.2,6.6,12.4,
266767_at,125.7,134.4,166,164.6,
266768_s_at,2039.2,1955.2,2114.2,2267.8,
266734_at,134,143.5,120.3,106.8,
266735_at,150.5,158.2,119.6,110.2,
266736_at,6.2,3.5,0.5,4.1,
266737_at,21.5,21.2,8.5,11.6,
266738_at,38.5,33.6,33.5,36.5,
266739_at,6.1,6.1,6.1,1.8,
266740_at,3.4,0.9,2.6,7.2,
266710_at,3.4,4.6,5.2,2.2,
266711_at,68,62.1,12.9,12.8,
266712_at,30,34.3,61.3,57.3,
266713_at,3.9,5.1,2.2,4.4,
266714_at,1,2.2,0.7,6.8,
266715_at,55.3,44.4,26.4,31.3,
266716_at,2184,2099,1532.9,1889.3,
266717_at,26,25.2,25.7,25.1,
266718_at,219,216.7,211.2,206.9,
266719_at,198.4,190.7,150.5,155.2,
266720_s_at,25.3,20.3,12.3,10.1,
266721_at,75.7,79.9,35.7,40.7,
266722_at,4.1,4.1,5.2,5.7,
266723_at,0.2,0.3,1.1,0.7,
266724_at,0.2,3.6,2.5,0.4,
266725_at,2.2,1.3,1.2,2,
266726_at,0.3,2.2,0.4,0.7,
266727_at,72.2,77.4,62.6,49,
266728_at,70.6,72.8,46.2,35.9,
266729_at,3.6,0.9,3.3,5.1,
266730_at,4.1,2.7,0.2,0.6,
266731_at,11.4,9.4,6.7,15.8,
266732_at,56.4,73.1,120.2,110,
266733_at,16.8,19.7,18.3,16,
266706_at,1.6,0.2,0.3,0.3,
266707_at,31,37.1,16.8,3.2,
266708_at,11.8,15,9.8,12.3,
266709_at,365.9,349.5,479.5,498,
266679_at,107.4,111.4,94.7,109.7,
266680_s_at,1.2,3.7,1.4,0.9,
266681_at,1.3,2.7,0.6,2.7,
266682_at,22.2,23,16.7,16.9,
266683_at,30.5,35.4,44.8,31.8,
266684_at,83.8,94.5,70.2,56.7,
266685_at,52.6,45.8,58.2,63.8,
266686_at,0.7,0.5,0.4,1.6,
266687_at,93.4,102,88.3,102.6,
266688_at,6.1,9.5,2.6,3.5,
266689_at,33,38.9,17.7,17.6,
266690_at,10.9,6.6,11.1,16.4,
266691_at,2.3,2.5,2.9,0.8,
266692_at,0.6,0.2,0.6,4.6,
266693_at,289.6,276.7,84.6,82,
266694_at,347.9,339.1,329,310.7,
266695_at,43,45.2,32.2,33,
266696_at,221.4,214.6,220.8,207.5,
266697_at,6,0.7,2.7,1.8,
266698_at,145.7,135,107.9,93.8,
266699_at,2166.2,2058.4,2678.9,2706.6,
266700_at,318,394.7,466.5,420.7,
266701_at,743,640.6,420.5,368.1,
266702_at,141.1,146.3,112.3,121.4,
266703_at,123.1,114.5,84.4,78.4,
266704_at,252.2,251.7,253.8,323,
266705_at,467,460.1,438.2,457.9,
266678_at,457.6,426,501.5,635.2,
266647_at,59.2,62.7,93.6,53.2,
266648_at,145.7,153.3,135.5,130.4,
266649_at,30,40.7,14.8,9.2,
266650_at,127.1,133.3,89.3,90,
266651_at,75.3,71.7,83.9,84.3,
266652_at,126.5,134.1,142.9,108.2,
266653_at,126.2,127,157.2,146.6,
266654_at,0.5,0.6,3.8,14,
266655_at,74.2,84.8,62.1,51.4,
266656_at,35.1,44.2,23.1,37.1,
266657_at,164.2,163.2,189.3,222.3,
266658_at,27.8,20.5,204.2,202.7,
266659_at,35.9,37.1,56,39.1,
266660_at,34.8,37.7,32.2,25.2,
266661_at,1.2,2,0.5,1.4,
266662_at,235.9,198.6,232.5,196.7,
266663_at,44.7,41.5,36.1,38.7,
266664_at,2.9,1,6.8,2.1,
266665_at,0.4,0.3,2,0.3,
266666_at,5.9,7.1,8.3,9.5,
266667_at,0.9,6.1,0.9,1.4,
266668_at,32.1,26.4,32.3,26,
266669_at,36.2,29.1,3.1,0.4,
266670_at,23,19.5,23.8,25.6,
266671_at,86.3,85.1,112.2,82.8,
266672_at,232.1,223.6,162.6,153.7,
266673_at,1126.7,1095,920.3,875.4,
266674_at,3.3,3.2,0.4,0.2,
266675_s_at,1.8,0.3,1,1.4,
266676_s_at,1.1,2.6,2.8,3.7,
266677_at,4.7,1,6,5.5,
266643_s_at,24.7,25.4,19,21,
266644_at,54.3,54.2,21.8,23.2,
266645_at,1.9,0.6,0.4,0.7,
266646_at,321.3,332.5,329.9,301.6,
266615_s_at,64.9,63.1,246.9,251.1,
266616_at,15.9,25.1,19.8,25.9,
266617_at,250.9,243.2,151.8,153.7,
266618_at,31.4,36,26.7,23.4,
266619_at,9.1,9.6,6.5,11.8,
266620_at,86.2,85.2,63.5,64.9,
266621_at,104.7,99,83.4,70.4,
266622_at,15.3,18.4,16.9,17.8,
266623_at,19.4,28.6,29.1,34.8,
266624_s_at,127.1,111,171.2,159.1,
266625_at,9.4,14.7,14,9.2,
266626_at,25.5,29.9,21.4,32.4,
266627_at,10.6,9.9,12.8,10.1,
266628_at,57.5,53.7,55.7,63,
266629_at,5.6,5.4,1.2,3,
266630_at,2.6,0.6,1,0.9,
266631_at,1.7,0.3,2.9,1.9,
266632_at,0.7,2.1,0.9,1.2,
266633_at,40.1,36.7,27.3,30.1,
266634_at,27.7,22.2,20,25,
266635_at,111.4,96.9,50.1,56.1,
266636_at,1667.2,1661,1534.1,1679.4,
266637_at,9.4,4.9,5,7.8,
266638_at,419,452.2,466,496.6,
266639_at,195.2,204.2,167.9,236.3,
266640_at,14.9,15.4,2.4,1.3,
266641_at,227.8,186,195,173.4,
266642_at,374.5,401.2,441.1,470.7,
266608_at,263.5,279.6,351.3,313.5,
266609_at,73.4,80.2,92.6,84.7,
266610_at,0.2,0.5,1.9,0.3,
266611_at,16.2,10.9,16.2,12.2,
266612_at,43.3,29.6,27.5,20.1,
266613_at,220.7,224.8,137.1,136.8,
266614_at,720.5,728.4,643.5,692.3,
266584_s_at,23.3,16.2,13.7,11,
266585_at,0.6,1.3,0.4,0.7,
266586_s_at,1.3,2.7,1.2,1,
266587_at,331.8,356.2,430.3,410.1,
266588_at,1092.3,1067.8,665.7,763.3,
266589_at,61.5,58.5,36.7,23.3,
266590_at,37.5,41.4,48.5,43.3,
266591_at,201.8,204.4,136.3,135.7,
266592_at,14.6,17.8,15,17,
266593_at,20.7,16.9,19.2,16.8,
266594_at,0.7,4.4,2.8,3,
266595_at,100.6,101.8,74.9,54.9,
266596_at,14,14.1,28.1,30.5,
266597_at,1.4,1.9,1.7,0.7,
266598_at,42.6,32.4,26.8,36.9,
266599_at,237.9,242.9,158.3,189.7,
266600_at,32,31.4,28.1,15.6,
266601_at,61.9,55.6,73.1,81,
266602_at,4,4.4,8.8,2.7,
266603_at,24.6,27,31,20.4,
266604_at,113.9,116.8,71.5,68.4,
266605_at,99.4,98.1,105.7,108.7,
266606_at,26.4,32.4,20.9,14.5,
266607_at,0.3,0.8,0.4,1.3,
266580_at,102.5,125.7,154.3,130.7,
266581_at,139.6,146.1,133,117.2,
266582_at,181.5,191.6,186.4,213.2,
266583_at,803.5,807.2,258.6,279,
266552_at,1333.3,1246.9,1277.4,1460.5,
266553_at,221.7,230.6,318.9,373.4,
266554_s_at,411.8,425.7,573.3,593.4,
266555_at,26.8,28.9,30.2,19.9,
266556_at,483.9,472.2,507.8,581.2,
266557_at,150.8,160.4,177.2,139.7,
266558_at,0.7,1.7,0.4,2.1,
266559_at,2.8,0.2,0.2,3.8,
266560_at,34.9,40.2,20.9,13.2,
266561_at,30.2,25.4,15.7,17.2,
266562_at,5.2,2.9,2.2,4.2,
266563_at,0.4,6,3.6,6.5,
266564_at,2.1,1.9,0.3,0.7,
266565_at,1.8,0.9,3.1,1.4,
266566_at,36.8,37.6,29.8,18.9,
266567_at,98.4,106.7,129.5,121.2,
266568_at,11.7,11.6,8.6,9.8,
266569_at,7.8,2.7,5.2,3.5,
266570_at,711.8,738.2,680.2,1049.1,
266571_at,1.6,0.4,0.2,4.3,
266572_at,44.5,41.9,41.9,27.1,
266573_at,0.3,0.3,0.7,2.3,
266574_at,29.7,32,33.7,43.1,
266575_at,200.7,192.3,201.1,193.3,
266576_at,264.2,254.7,249.6,176.2,
266577_at,6.3,7.7,3.7,8.1,
266578_at,94.3,100,27.3,27.2,
266579_at,632.6,509.4,605.6,665.7,
266520_at,83.9,70.1,56.8,69.3,
266521_at,411.6,381.6,419.1,511.9,
266522_at,45.9,44.7,44.3,35.3,
266523_at,136.7,134.4,190.4,190.2,
266524_at,3.6,3.2,1.2,5.8,
266525_at,11.3,9.6,11.5,9.2,
266526_at,7.4,2.7,0.4,2,
266527_at,1.6,2.5,6.3,3.4,
266528_at,5.9,2.4,0.3,1,
266529_at,14.3,21.2,14.4,13.9,
266530_at,0.3,5,2.2,1,
266531_at,1.3,0.5,3.5,0.8,
266532_at,6.4,14.7,14.8,3.8,
266533_s_at,2209.5,2082.9,1622.5,1761.4,
266534_at,137,151.5,139.3,127.3,
266535_s_at,383.4,389.7,280.9,287.9,
266536_at,152.9,157.8,261.2,269.6,
266537_at,164.8,164.3,126.1,138.2,
266538_at,50,45.5,49.9,46.3,
266539_at,23,15.6,16.8,15.4,
266540_at,12,12,11.6,13.1,
266541_at,141.7,147.3,109,104.1,
266542_at,43.9,60.8,53.9,42.9,
266543_at,6.5,7.1,1.3,5.4,
266544_at,10.2,3.2,18,23.3,
266545_at,10.5,6.6,12.3,17.5,
266546_at,18.9,18.7,6.9,7.6,
266547_at,115.1,123.3,110,71.7,
266548_at,6,6.7,1,3.2,
266549_at,7.5,10.7,8.5,8.4,
266550_s_at,0.5,0.2,2,0.3,
266551_at,307.6,324.3,152.2,161.6,
266517_at,365.1,360.7,287.2,314.4,
266518_at,28,33.8,25,30.3,
266519_at,99.2,100.5,56.1,82,
266489_at,101.6,100.5,86.1,76.6,
266490_at,1.4,0.5,0.7,4.7,
266491_at,0.2,2.1,0.3,0.7,
266492_at,3.7,0.7,0.9,2.4,
266493_at,5.7,7.3,8.7,8.9,
266494_at,0.9,0.8,3.2,0.7,
266495_at,429,365.3,332.1,276.4,
266496_at,7.3,5.8,4.9,12.7,
266497_at,4.4,3.6,2.9,4,
266498_at,8.9,2.4,4.1,5.5,
266499_at,1.2,5.5,6.6,6.8,
266500_at,112.6,122,78.1,92.9,
266501_at,44.3,38.9,68.9,73.7,
266502_at,4.4,7,4.4,5.1,
266503_at,6.4,4,14.5,10.3,
266504_at,22.8,22.8,25.4,25,
266505_at,26.3,32.1,24.3,29.9,
266506_at,70.1,59.6,43.5,48.4,
266507_at,3.9,2.1,4.1,4.9,
266508_at,16,14.5,2.8,3.3,
266509_at,592.7,597.9,662.5,590.7,
266510_at,113,130.9,88.6,68.4,
266511_at,54.6,47.1,55.6,57.6,
266512_at,95,79,72.9,85.1,
266513_at,102.8,90.4,78.9,80.8,
266514_at,110.6,100.8,51.4,42,
266515_at,109.5,115.3,122.1,115.8,
266516_at,8.6,5.8,5.8,4,
266482_at,206.1,217.6,178.2,171.3,
266483_at,152.8,162.1,165.4,156.3,
266484_at,103.6,119.9,116.2,131.7,
266485_at,103,123.5,83.8,99,
266486_at,4.7,6.8,7,15.9,
266487_at,0.3,0.2,0.7,0.6,
266488_at,2.7,1.6,7,1.5,
266458_at,353.2,358.7,383,374.3,
266459_at,174.9,191.4,220.8,242,
266460_at,164.8,162.5,67.5,61.9,
266461_at,2000.5,2002.3,2628.9,3096.6,
266462_at,8,7.4,15.9,19.5,
266463_at,174.8,185.7,177.4,164,
266464_at,111.8,102.2,145.9,148.1,
266465_at,11.7,4.8,7.2,4.6,
266466_at,82.9,79.2,74.9,90.5,
266467_at,90,97.3,96.3,72,
266468_at,163.3,208.9,178.5,205.4,
266469_at,4.4,5.5,14.5,13.8,
266470_at,1.7,3.5,4,1.1,
266471_at,95.7,106,156.9,142.6,
266472_at,51.2,33.6,25.3,32.1,
266473_at,22.2,26.9,15.6,25,
266474_at,63.7,61.2,43.7,42.7,
266475_at,0.7,4.7,0.6,3.9,
266476_at,260.2,281.6,276.4,256.3,
266477_at,0.3,0.6,0.9,0.9,
266478_at,74.7,85.5,124.6,115.4,
266479_at,26.1,24.5,25.4,23,
266480_at,31.4,26.9,22.5,32.8,
266481_at,82,82.5,67.9,69.7,
266454_at,4.1,1.5,3.4,1.1,
266455_at,6.5,3.9,14.4,17.2,
266456_at,55.3,60.2,78.6,59.1,
266457_at,236.1,241.2,343.9,368.8,
266426_x_at,6,10.4,9.2,8.2,
266427_at,48.3,40.7,23.6,23.2,
266428_at,90,87.7,135,93.4,
266429_at,5.6,6.8,5.6,0.3,
